"","op_code","site_full","type","geog","date","bruv","time","ten_min","subclass","family","common","number"
"3542","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,50,"Actinopterygii","Paralichthyidae","Speckled sanddab",0
"3543","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,50,"Invertebrate","Blepharipodidae","Spiny sand crab",0
"3544","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,50,"Actinopterygii","Sciaenidae","Spotfin croaker",0
"3545","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,50,"Elasmobranchii","Platyrhinidae","Thornback guitarfish",0
"3546","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",45M 32.23S,50,"Actinopterygii","Atherinopsidae","Topsmelt",1
"3547","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",45M 37.38S,50,"Actinopterygii","Atherinopsidae","Topsmelt",9
"3548","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,50,"Actinopterygii","Atherinopsidae","Unknown Silverside",0
"3549","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,50,"Actinopterygii","Embiotocidae","Walleye surfperch",0
"3550","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,50,"Actinopterygii","Sciaenidae","White seabass",0
"3551","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,50,"Actinopterygii","Sciaenidae","Yellowfin croaker",0
"3552","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,50,"Actinopterygii","Kyphosidae","Zebra perch",0
"3553","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Serranidae","Barred sand bass",0
"3554","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Embiotocidae","Barred surfperch",0
"3555","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Elasmobranchii","Myliobatidae","Bat ray",0
"3556","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Sciaenidae","Black croaker",0
"3557","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Embiotocidae","Black perch",0
"3558","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Embiotocidae","Calico surfperch",0
"3559","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Sciaenidae","California corbina",0
"3560","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Paralichthyidae","California halibut",0
"3561","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Muraenidae","California moray",0
"3562","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Labridae","California sheephead",0
"3563","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Invertebrate","Palinuridae","California spiny lobster ",0
"3564","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Invertebrate","Cancridae","Crab",0
"3565","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Elasmobranchii","Dasyatidae","Diamond stingray",0
"3566","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Embiotocidae","Dwarf perch",0
"3567","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Elasmobranchii","Triakidae","Grey smooth-hound",0
"3568","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Kyphosidae","Halfmoon",0
"3569","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Mammalia","Phocidae","Harbor seal",0
"3570","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Elasmobranchii","Heterodontidae","Horn shark",0
"3571","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Serranidae","Kelp bass",0
"3572","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Elasmobranchii","Triakidae","Leopard shark",0
"3573","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Invertebrate","Nassariidae","Nassa mud snail",0
"3574","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Kyphosidae","Opaleye",0
"3575","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",51M 34.56S,60,"Actinopterygii","Carangidae","Pacific jack mackerel",1
"3576","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",55M 30.23S,60,"Actinopterygii","Carangidae","Pacific jack mackerel",2
"3577","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",59M 9.15S,60,"Actinopterygii","Carangidae","Pacific jack mackerel",3
"3578","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Paralichthyidae","Pacific sanddab",0
"3579","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Embiotocidae","Pile perch",0
"3580","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Invertebrate","Olividae","Purple olive shell",0
"3581","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Sciaenidae","Queenfish",0
"3582","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Embiotocidae","Rainbow surfperch",0
"3583","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Labridae","Rock wrasse",0
"3584","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Elasmobranchii","Urotrygonidae","Round stingray",0
"3585","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Embiotocidae","Rubberlip seaperch",0
"3586","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Haemulidae","Sargo",0
"3587","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Invertebrate","Epialtidae","Sheep crab",0
"3588","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Embiotocidae","Shiner perch",0
"3589","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Elasmobranchii","Rhinobatidae","Shovelnose guitarfish",0
"3590","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Embiotocidae","Silver surfperch",0
"3591","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Paralichthyidae","Speckled sanddab",0
"3592","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Invertebrate","Blepharipodidae","Spiny sand crab",0
"3593","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Sciaenidae","Spotfin croaker",0
"3594","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Elasmobranchii","Platyrhinidae","Thornback guitarfish",0
"3595","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",51M 34.56S,60,"Actinopterygii","Atherinopsidae","Topsmelt",10
"3596","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",55M 35.4S,60,"Actinopterygii","Atherinopsidae","Topsmelt",2
"3597","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Atherinopsidae","Unknown Silverside",0
"3598","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Embiotocidae","Walleye surfperch",0
"3599","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Sciaenidae","White seabass",0
"3600","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Sciaenidae","Yellowfin croaker",0
"3601","HABE_02Oct19_bruv6","Haskells","Reference",6,2019-10-02,"6",NA,60,"Actinopterygii","Kyphosidae","Zebra perch",0
"3602","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Serranidae","Barred sand bass",0
"3603","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Embiotocidae","Barred surfperch",0
"3604","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Elasmobranchii","Myliobatidae","Bat ray",0
"3605","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Sciaenidae","Black croaker",0
"3606","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Embiotocidae","Black perch",0
"3607","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Embiotocidae","Calico surfperch",0
"3608","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Sciaenidae","California corbina",0
"3609","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Paralichthyidae","California halibut",0
"3610","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Muraenidae","California moray",0
"3611","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Labridae","California sheephead",0
"3612","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Invertebrate","Palinuridae","California spiny lobster ",0
"3613","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Invertebrate","Cancridae","Crab",0
"3614","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Elasmobranchii","Dasyatidae","Diamond stingray",0
"3615","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Embiotocidae","Dwarf perch",0
"3616","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Elasmobranchii","Triakidae","Grey smooth-hound",0
"3617","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Kyphosidae","Halfmoon",0
"3618","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Mammalia","Phocidae","Harbor seal",0
"3619","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Elasmobranchii","Heterodontidae","Horn shark",0
"3620","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Serranidae","Kelp bass",0
"3621","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Elasmobranchii","Triakidae","Leopard shark",0
"3622","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Invertebrate","Nassariidae","Nassa mud snail",0
"3623","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Kyphosidae","Opaleye",0
"3624","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Carangidae","Pacific jack mackerel",0
"3625","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Paralichthyidae","Pacific sanddab",0
"3626","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Embiotocidae","Pile perch",0
"3627","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Invertebrate","Olividae","Purple olive shell",0
"3628","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Sciaenidae","Queenfish",0
"3629","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Embiotocidae","Rainbow surfperch",0
"3630","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Labridae","Rock wrasse",0
"3631","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Elasmobranchii","Urotrygonidae","Round stingray",0
"3632","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Embiotocidae","Rubberlip seaperch",0
"3633","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Haemulidae","Sargo",0
"3634","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Invertebrate","Epialtidae","Sheep crab",0
"3635","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Embiotocidae","Shiner perch",0
"3636","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Elasmobranchii","Rhinobatidae","Shovelnose guitarfish",0
"3637","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Embiotocidae","Silver surfperch",0
"3638","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Paralichthyidae","Speckled sanddab",0
"3639","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Invertebrate","Blepharipodidae","Spiny sand crab",0
"3640","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Sciaenidae","Spotfin croaker",0
"3641","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Elasmobranchii","Platyrhinidae","Thornback guitarfish",0
"3642","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Atherinopsidae","Topsmelt",0
"3643","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Atherinopsidae","Unknown Silverside",0
"3644","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Embiotocidae","Walleye surfperch",0
"3645","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Sciaenidae","White seabass",0
"3646","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",1M 52.88S,10,"Actinopterygii","Sciaenidae","Yellowfin croaker",1
"3647","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,10,"Actinopterygii","Kyphosidae","Zebra perch",0
"3648","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Serranidae","Barred sand bass",0
"3649","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Embiotocidae","Barred surfperch",0
"3650","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Elasmobranchii","Myliobatidae","Bat ray",0
"3651","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Sciaenidae","Black croaker",0
"3652","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Embiotocidae","Black perch",0
"3653","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Embiotocidae","Calico surfperch",0
"3654","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Sciaenidae","California corbina",0
"3655","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Paralichthyidae","California halibut",0
"3656","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Muraenidae","California moray",0
"3657","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Labridae","California sheephead",0
"3658","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Invertebrate","Palinuridae","California spiny lobster ",0
"3659","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Invertebrate","Cancridae","Crab",0
"3660","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Elasmobranchii","Dasyatidae","Diamond stingray",0
"3661","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Embiotocidae","Dwarf perch",0
"3662","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Elasmobranchii","Triakidae","Grey smooth-hound",0
"3663","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Kyphosidae","Halfmoon",0
"3664","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Mammalia","Phocidae","Harbor seal",0
"3665","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Elasmobranchii","Heterodontidae","Horn shark",0
"3666","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Serranidae","Kelp bass",0
"3667","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Elasmobranchii","Triakidae","Leopard shark",0
"3668","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Invertebrate","Nassariidae","Nassa mud snail",0
"3669","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Kyphosidae","Opaleye",0
"3670","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Carangidae","Pacific jack mackerel",0
"3671","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Paralichthyidae","Pacific sanddab",0
"3672","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Embiotocidae","Pile perch",0
"3673","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Invertebrate","Olividae","Purple olive shell",0
"3674","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Sciaenidae","Queenfish",0
"3675","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Embiotocidae","Rainbow surfperch",0
"3676","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Labridae","Rock wrasse",0
"3677","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Elasmobranchii","Urotrygonidae","Round stingray",0
"3678","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Embiotocidae","Rubberlip seaperch",0
"3679","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Haemulidae","Sargo",0
"3680","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Invertebrate","Epialtidae","Sheep crab",0
"3681","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Embiotocidae","Shiner perch",0
"3682","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Elasmobranchii","Rhinobatidae","Shovelnose guitarfish",0
"3683","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Embiotocidae","Silver surfperch",0
"3684","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Paralichthyidae","Speckled sanddab",0
"3685","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Invertebrate","Blepharipodidae","Spiny sand crab",0
"3686","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Sciaenidae","Spotfin croaker",0
"3687","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Elasmobranchii","Platyrhinidae","Thornback guitarfish",0
"3688","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Atherinopsidae","Topsmelt",0
"3689","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Atherinopsidae","Unknown Silverside",0
"3690","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Embiotocidae","Walleye surfperch",0
"3691","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Sciaenidae","White seabass",0
"3692","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Sciaenidae","Yellowfin croaker",0
"3693","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,20,"Actinopterygii","Kyphosidae","Zebra perch",0
"3694","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Serranidae","Barred sand bass",0
"3695","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",24M 36.53S,30,"Actinopterygii","Embiotocidae","Barred surfperch",1
"3696","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",25M 8.61S,30,"Actinopterygii","Embiotocidae","Barred surfperch",2
"3697","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",29M 30.42S,30,"Actinopterygii","Embiotocidae","Barred surfperch",3
"3698","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Elasmobranchii","Myliobatidae","Bat ray",0
"3699","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Sciaenidae","Black croaker",0
"3700","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Embiotocidae","Black perch",0
"3701","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Embiotocidae","Calico surfperch",0
"3702","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Sciaenidae","California corbina",0
"3703","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Paralichthyidae","California halibut",0
"3704","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Muraenidae","California moray",0
"3705","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Labridae","California sheephead",0
"3706","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Invertebrate","Palinuridae","California spiny lobster ",0
"3707","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Invertebrate","Cancridae","Crab",0
"3708","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Elasmobranchii","Dasyatidae","Diamond stingray",0
"3709","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Embiotocidae","Dwarf perch",0
"3710","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Elasmobranchii","Triakidae","Grey smooth-hound",0
"3711","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Kyphosidae","Halfmoon",0
"3712","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Mammalia","Phocidae","Harbor seal",0
"3713","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Elasmobranchii","Heterodontidae","Horn shark",0
"3714","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Serranidae","Kelp bass",0
"3715","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Elasmobranchii","Triakidae","Leopard shark",0
"3716","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Invertebrate","Nassariidae","Nassa mud snail",0
"3717","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Kyphosidae","Opaleye",0
"3718","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Carangidae","Pacific jack mackerel",0
"3719","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Paralichthyidae","Pacific sanddab",0
"3720","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Embiotocidae","Pile perch",0
"3721","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Invertebrate","Olividae","Purple olive shell",0
"3722","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Sciaenidae","Queenfish",0
"3723","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Embiotocidae","Rainbow surfperch",0
"3724","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Labridae","Rock wrasse",0
"3725","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Elasmobranchii","Urotrygonidae","Round stingray",0
"3726","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Embiotocidae","Rubberlip seaperch",0
"3727","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Haemulidae","Sargo",0
"3728","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Invertebrate","Epialtidae","Sheep crab",0
"3729","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Embiotocidae","Shiner perch",0
"3730","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",23M 1.48S,30,"Elasmobranchii","Rhinobatidae","Shovelnose guitarfish",1
"3731","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",24M 36.53S,30,"Elasmobranchii","Rhinobatidae","Shovelnose guitarfish",1
"3732","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Embiotocidae","Silver surfperch",0
"3733","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Paralichthyidae","Speckled sanddab",0
"3734","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Invertebrate","Blepharipodidae","Spiny sand crab",0
"3735","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Actinopterygii","Sciaenidae","Spotfin croaker",0
"3736","HABE_11Sep19_bruv1","Haskells","Reference",6,2019-09-11,"1",NA,30,"Elasmobranchii","Platyrhinidae","Thornback guitarfish",0
