"","op_code","site_full","site_code","type","geog","date","day","month","year","bruv","period_time_hms","time","minute","second","visibility","habitat","subclass","family","scientific_name","genus","species","common","code","sp_code","number","comment_1","x_6","five_min","ten_min"
"2552","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:04:01.76",4M 1.76S,4,1.76,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,5,10
"2553","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:05:05.72",5M 5.72S,5,5.72,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,10,10
"2554","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:05:05.72",5M 5.72S,5,5.72,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,10,10
"2555","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:05:05.72",5M 5.72S,5,5.72,NA,NA,"Actinopterygii","Haemulidae","Anisotremus davidsonii","Anisotremus","davidsonii","Sargo",15,"ANDA",1,"",NA,10,10
"2556","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:05:05.72",5M 5.72S,5,5.72,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,10,10
"2557","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:06:39.83",6M 39.83S,6,39.83,NA,NA,"Actinopterygii","Haemulidae","Anisotremus davidsonii","Anisotremus","davidsonii","Sargo",15,"ANDA",1,"",NA,10,10
"2558","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:06:39.83",6M 39.83S,6,39.83,NA,NA,"Actinopterygii","Haemulidae","Anisotremus davidsonii","Anisotremus","davidsonii","Sargo",15,"ANDA",1,"",NA,10,10
"2559","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:12:56.24",12M 56.24S,12,56.24,NA,NA,NA,""," ","","",NA,NA,NA,1,"unidentified fish - zebra perch?",NA,15,20
"2560","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:12:56.24",12M 56.24S,12,56.24,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,15,20
"2561","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:12:56.24",12M 56.24S,12,56.24,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,15,20
"2562","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:24.80",13M 24.8S,13,24.8,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2563","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:24.80",13M 24.8S,13,24.8,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2564","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:24.80",13M 24.8S,13,24.8,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2565","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:24.80",13M 24.8S,13,24.8,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2566","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:24.80",13M 24.8S,13,24.8,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,15,20
"2567","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:27.96",13M 27.96S,13,27.96,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,15,20
"2568","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:27.96",13M 27.96S,13,27.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2569","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:27.96",13M 27.96S,13,27.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2570","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:27.96",13M 27.96S,13,27.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2571","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:27.96",13M 27.96S,13,27.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2572","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:27.96",13M 27.96S,13,27.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2573","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:27.96",13M 27.96S,13,27.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2574","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:31.51",13M 31.51S,13,31.51,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2575","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:31.51",13M 31.51S,13,31.51,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2576","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:31.51",13M 31.51S,13,31.51,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2577","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:31.51",13M 31.51S,13,31.51,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2578","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:31.51",13M 31.51S,13,31.51,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2579","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:31.51",13M 31.51S,13,31.51,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2580","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:31.51",13M 31.51S,13,31.51,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2581","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:31.51",13M 31.51S,13,31.51,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2582","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:31.51",13M 31.51S,13,31.51,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,15,20
"2583","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:37.68",13M 37.68S,13,37.68,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2584","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:37.68",13M 37.68S,13,37.68,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2585","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:37.68",13M 37.68S,13,37.68,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2586","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:37.68",13M 37.68S,13,37.68,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2587","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:37.68",13M 37.68S,13,37.68,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2588","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:37.68",13M 37.68S,13,37.68,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2589","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:37.68",13M 37.68S,13,37.68,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2590","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:37.68",13M 37.68S,13,37.68,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2591","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:37.68",13M 37.68S,13,37.68,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2592","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:13:37.68",13M 37.68S,13,37.68,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,15,20
"2593","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:14:17.97",14M 17.97S,14,17.97,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,15,20
"2594","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:14:17.97",14M 17.97S,14,17.97,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,15,20
"2595","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:14:17.97",14M 17.97S,14,17.97,NA,NA,"Elasmobranchii","Myliobatidae","Myliobatis californica","Myliobatis","californica","Bat ray",29,"MYCA",1,"",NA,15,20
"2596","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:14:33.04",14M 33.04S,14,33.04,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,15,20
"2597","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:14:33.04",14M 33.04S,14,33.04,NA,NA,"Elasmobranchii","Myliobatidae","Myliobatis californica","Myliobatis","californica","Bat ray",29,"MYCA",1,"",NA,15,20
"2598","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:14:58.23",14M 58.23S,14,58.23,NA,NA,"Elasmobranchii","Triakidae","Triakis semifasciata","Triakis","semifasciata","Leopard shark",30,"TRSE",1,"",NA,15,20
"2599","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:14:58.23",14M 58.23S,14,58.23,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,15,20
"2600","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:15:40.12",15M 40.12S,15,40.12,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,20,20
"2601","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:15:40.12",15M 40.12S,15,40.12,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,20,20
"2602","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:15:40.12",15M 40.12S,15,40.12,NA,NA,"Elasmobranchii","Triakidae","Triakis semifasciata","Triakis","semifasciata","Leopard shark",30,"TRSE",1,"",NA,20,20
"2603","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:15:49.43",15M 49.43S,15,49.43,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,20,20
"2604","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:15:49.43",15M 49.43S,15,49.43,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,20,20
"2605","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:15:49.43",15M 49.43S,15,49.43,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,20,20
"2606","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:16:37.78",16M 37.78S,16,37.78,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,20,20
"2607","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:16:37.78",16M 37.78S,16,37.78,NA,NA,"Elasmobranchii","Myliobatidae","Myliobatis californica","Myliobatis","californica","Bat ray",29,"MYCA",1,"",NA,20,20
"2608","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:20:40.21",20M 40.21S,20,40.21,NA,NA,"Actinopterygii","Labridae","Semicossyphus pulcher","Semicossyphus","pulcher","California sheephead",46,"SEPU",1,"",NA,25,30
"2609","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:20:40.21",20M 40.21S,20,40.21,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,25,30
"2610","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:21:07.42",21M 7.42S,21,7.42,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,25,30
"2611","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:21:07.42",21M 7.42S,21,7.42,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,25,30
"2612","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:22:04.01",22M 4.01S,22,4.01,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,25,30
"2613","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:22:04.01",22M 4.01S,22,4.01,NA,NA,"Actinopterygii","Labridae","Semicossyphus pulcher","Semicossyphus","pulcher","California sheephead",46,"SEPU",1,"",NA,25,30
"2614","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:23:55.43",23M 55.43S,23,55.43,NA,NA,NA,""," ","","",NA,NA,NA,1,"larval fish",NA,25,30
"2615","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:24:25.96",24M 25.96S,24,25.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,25,30
"2616","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:24:25.96",24M 25.96S,24,25.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,25,30
"2617","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:24:25.96",24M 25.96S,24,25.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,25,30
"2618","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:24:25.96",24M 25.96S,24,25.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,25,30
"2619","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:24:25.96",24M 25.96S,24,25.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,25,30
"2620","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:24:25.96",24M 25.96S,24,25.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,25,30
"2621","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:24:25.96",24M 25.96S,24,25.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,25,30
"2622","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:24:25.96",24M 25.96S,24,25.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,25,30
"2623","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:24:25.96",24M 25.96S,24,25.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,25,30
"2624","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:24:25.96",24M 25.96S,24,25.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,25,30
"2625","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:24:25.96",24M 25.96S,24,25.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,25,30
"2626","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:24:25.96",24M 25.96S,24,25.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,25,30
"2627","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:24:25.96",24M 25.96S,24,25.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,25,30
"2628","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:24:25.96",24M 25.96S,24,25.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,25,30
"2629","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:24:25.96",24M 25.96S,24,25.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,25,30
"2630","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:24:25.96",24M 25.96S,24,25.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,25,30
"2631","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:24:25.96",24M 25.96S,24,25.96,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,25,30
"2632","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:24:25.96",24M 25.96S,24,25.96,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,25,30
"2633","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:26:16.78",26M 16.78S,26,16.78,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,30,30
"2634","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:26:16.78",26M 16.78S,26,16.78,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,30,30
"2635","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:27:18.42",27M 18.42S,27,18.42,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,30,30
"2636","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:27:18.42",27M 18.42S,27,18.42,NA,NA,NA,""," ","","",NA,NA,NA,1,"unidentified fish",NA,30,30
"2637","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:30:04.75",30M 4.75S,30,4.75,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,35,40
"2638","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:31:57.78",31M 57.78S,31,57.78,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,35,40
"2639","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:31:57.78",31M 57.78S,31,57.78,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,35,40
"2640","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:32:46.18",32M 46.18S,32,46.18,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,35,40
"2641","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:32:46.18",32M 46.18S,32,46.18,NA,NA,"Elasmobranchii","Triakidae","Triakis semifasciata","Triakis","semifasciata","Leopard shark",30,"TRSE",1,"",NA,35,40
"2642","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:33:36.76",33M 36.76S,33,36.76,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,35,40
"2643","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:33:36.76",33M 36.76S,33,36.76,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,35,40
"2644","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:33:36.76",33M 36.76S,33,36.76,NA,NA,NA,""," ","","",NA,NA,NA,1,"unidentified fish- opaleye?",NA,35,40
"2645","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:33:47.34",33M 47.34S,33,47.34,NA,NA,"Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"",NA,35,40
"2646","DUCO_20Aug19_bruv1","Dume Cove","DUCO","MPA",7,2019-08-20,20,8,2019,"1","00:33:47.34",33M 47.34S,33,47.34,NA,NA,"Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"",NA,35,40
