"","site_code","op_code","date","day","month","year","bruv","subclass","family.x","genus.x","species.x","sp_code","common","max_n","MPA","site_full","geog","type"
"284","DUCO","DUCO_23Oct19_bruv1",2019-10-23,23,10,2019,"1","Actinopterygii","Serranidae","Paralabrax","clathratus","PACL","Kelp bass",1,1,"Dume Cove",7,"MPA"
"285","DUCO","DUCO_23Oct19_bruv4",2019-10-23,23,10,2019,"4","Actinopterygii","Kyphosidae","Hermosilla","azurea","KYAZ","Zebra perch",1,1,"Dume Cove",7,"MPA"
"286","DUCO","DUCO_23Oct19_bruv4",2019-10-23,23,10,2019,"4","Actinopterygii","Kyphosidae","Medialuna","californiensis","MECA","Halfmoon",1,1,"Dume Cove",7,"MPA"
"287","DUCO","DUCO_23Oct19_bruv4",2019-10-23,23,10,2019,"4","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",2,1,"Dume Cove",7,"MPA"
"288","DUCO","DUCO_23Oct19_bruv4",2019-10-23,23,10,2019,"4","Elasmobranchii","Rhinobatidae","Rhinobatos","productus","RHPR","Shovelnose guitarfish",1,1,"Dume Cove",7,"MPA"
"289","DUCO","DUCO_23Oct19_bruv4",2019-10-23,23,10,2019,"4","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",1,1,"Dume Cove",7,"MPA"
"290","DUCO","DUCO_23Oct19_bruv4",2019-10-23,23,10,2019,"4","Actinopterygii","Serranidae","Paralabrax","clathratus","PACL","Kelp bass",2,1,"Dume Cove",7,"MPA"
"291","DUCO","DUCO_23Oct19_bruv6",2019-10-23,23,10,2019,"6","Actinopterygii","Atherinopsidae","","","ATHE","Unknown Silverside",14,1,"Dume Cove",7,"MPA"
"292","DUCO","DUCO_23Oct19_bruv6",2019-10-23,23,10,2019,"6","Actinopterygii","Haemulidae","Anisotremus","davidsonii","ANDA","Sargo",1,1,"Dume Cove",7,"MPA"
"293","DUCO","DUCO_23Oct19_bruv6",2019-10-23,23,10,2019,"6","Actinopterygii","Kyphosidae","Girella","nigricans","GINI","Opaleye",2,1,"Dume Cove",7,"MPA"
"294","DUCO","DUCO_23Oct19_bruv6",2019-10-23,23,10,2019,"6","Actinopterygii","Kyphosidae","Medialuna","californiensis","MECA","Halfmoon",1,1,"Dume Cove",7,"MPA"
"295","DUCO","DUCO_23Oct19_bruv6",2019-10-23,23,10,2019,"6","Invertebrate","Palinuridae","Panulirus","interruptus","PAIN","California spiny lobster ",2,1,"Dume Cove",7,"MPA"
"296","DUCO","DUCO_23Oct19_bruv6",2019-10-23,23,10,2019,"6","Actinopterygii","Serranidae","Paralabrax","clathratus","PACL","Kelp bass",2,1,"Dume Cove",7,"MPA"
"297","DUCO","DUCO_23Oct19_bruv6",2019-10-23,23,10,2019,"6","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,1,"Dume Cove",7,"MPA"
"298","LECA","LECA_19Aug19_bruv1",2019-08-19,19,8,2019,"1","Actinopterygii","Atherinopsidae","Atherinops","affinis","ATAF","Topsmelt",3,0,"Leo Carrillo",8,"Reference"
"299","LECA","LECA_19Aug19_bruv1",2019-08-19,19,8,2019,"1","Elasmobranchii","Platyrhinidae","Platyrhinoidis","triserata","PLTR","Thornback guitarfish",1,0,"Leo Carrillo",8,"Reference"
"300","LECA","LECA_19Aug19_bruv3",2019-08-19,19,8,2019,"3","Actinopterygii","Atherinopsidae","Atherinops","affinis","ATAF","Topsmelt",3,0,"Leo Carrillo",8,"Reference"
"301","LECA","LECA_19Aug19_bruv3",2019-08-19,19,8,2019,"3","Invertebrate","Cancridae","Cancer","","CANC","Crab",1,0,"Leo Carrillo",8,"Reference"
"302","LECA","LECA_19Aug19_bruv3",2019-08-19,19,8,2019,"3","Actinopterygii","Embiotocidae","Hyperprosopon","argenteum","HYAR","Walleye surfperch",1,0,"Leo Carrillo",8,"Reference"
"303","LECA","LECA_19Aug19_bruv3",2019-08-19,19,8,2019,"3","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",1,0,"Leo Carrillo",8,"Reference"
"304","LECA","LECA_19Aug19_bruv3",2019-08-19,19,8,2019,"3","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,0,"Leo Carrillo",8,"Reference"
"305","LECA","LECA_19Aug19_bruv6",2019-08-19,19,8,2019,"6","Actinopterygii","Atherinopsidae","","","ATHE","Unknown Silverside",1,0,"Leo Carrillo",8,"Reference"
"306","LECA","LECA_19Aug19_bruv6",2019-08-19,19,8,2019,"6","Actinopterygii","Embiotocidae","Amphistichus","argenteus","AMAR","Barred surfperch",3,0,"Leo Carrillo",8,"Reference"
"307","LECA","LECA_19Aug19_bruv6",2019-08-19,19,8,2019,"6","Elasmobranchii","Platyrhinidae","Platyrhinoidis","triserata","PLTR","Thornback guitarfish",1,0,"Leo Carrillo",8,"Reference"
"308","LECA","LECA_19Aug19_bruv6",2019-08-19,19,8,2019,"6","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",1,0,"Leo Carrillo",8,"Reference"
"309","LECA","LECA_19Aug19_bruv6",2019-08-19,19,8,2019,"6","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,0,"Leo Carrillo",8,"Reference"
"310","LECA","LECA_17Sep19_bruv1",2019-09-17,17,9,2019,"1",NA,"Embiotocidae","","",NA,NA,1,0,"Leo Carrillo",8,"Reference"
"311","LECA","LECA_17Sep19_bruv1",2019-09-17,17,9,2019,"1","Elasmobranchii","Heterodontidae","Heterodontus","francisci","HEFR","Horn shark",1,0,"Leo Carrillo",8,"Reference"
"312","LECA","LECA_17Sep19_bruv1",2019-09-17,17,9,2019,"1","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",1,0,"Leo Carrillo",8,"Reference"
"313","LECA","LECA_17Sep19_bruv1",2019-09-17,17,9,2019,"1","Elasmobranchii","Platyrhinidae","Platyrhinoidis","triserata","PLTR","Thornback guitarfish",1,0,"Leo Carrillo",8,"Reference"
"314","LECA","LECA_17Sep19_bruv1",2019-09-17,17,9,2019,"1","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",3,0,"Leo Carrillo",8,"Reference"
"315","LECA","LECA_17Sep19_bruv3",2019-09-17,17,9,2019,"3","Actinopterygii","Atherinopsidae","","","ATHE","Unknown Silverside",1,0,"Leo Carrillo",8,"Reference"
"316","LECA","LECA_17Sep19_bruv3",2019-09-17,17,9,2019,"3",NA,"Embiotocidae","","",NA,NA,1,0,"Leo Carrillo",8,"Reference"
"317","LECA","LECA_17Sep19_bruv3",2019-09-17,17,9,2019,"3","Actinopterygii","Embiotocidae","Amphistichus","argenteus","AMAR","Barred surfperch",2,0,"Leo Carrillo",8,"Reference"
"318","LECA","LECA_17Sep19_bruv3",2019-09-17,17,9,2019,"3","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",1,0,"Leo Carrillo",8,"Reference"
"319","LECA","LECA_17Sep19_bruv3",2019-09-17,17,9,2019,"3","Elasmobranchii","Platyrhinidae","Platyrhinoidis","triserata","PLTR","Thornback guitarfish",1,0,"Leo Carrillo",8,"Reference"
"320","LECA","LECA_17Sep19_bruv3",2019-09-17,17,9,2019,"3","Elasmobranchii","Rhinobatidae","Rhinobatos","productus","RHPR","Shovelnose guitarfish",1,0,"Leo Carrillo",8,"Reference"
"321","LECA","LECA_17Sep19_bruv3",2019-09-17,17,9,2019,"3","Actinopterygii","Sciaenidae","Menticirrhus","undulatus","MEUN","California corbina",1,0,"Leo Carrillo",8,"Reference"
"322","LECA","LECA_17Sep19_bruv3",2019-09-17,17,9,2019,"3","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",1,0,"Leo Carrillo",8,"Reference"
"323","LECA","LECA_17Sep19_bruv6",2019-09-17,17,9,2019,"6",NA,"Cancridae","Cancer","sp",NA,NA,1,0,"Leo Carrillo",8,"Reference"
"324","LECA","LECA_17Sep19_bruv6",2019-09-17,17,9,2019,"6","Elasmobranchii","Rhinobatidae","Rhinobatos","productus","RHPR","Shovelnose guitarfish",1,0,"Leo Carrillo",8,"Reference"
"325","LECA","LECA_17Sep19_bruv6",2019-09-17,17,9,2019,"6","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",5,0,"Leo Carrillo",8,"Reference"
"326","LECA","LECA_17Sep19_bruv6",2019-09-17,17,9,2019,"6","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,0,"Leo Carrillo",8,"Reference"
"327","LECA","LECA_17Sep19_bruv6",2019-09-17,17,9,2019,"6","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",1,0,"Leo Carrillo",8,"Reference"
"328","LECA","LECA_09Oct19_bruv1",2019-10-09,9,10,2019,"1","Actinopterygii","Embiotocidae","Amphistichus","argenteus","AMAR","Barred surfperch",1,0,"Leo Carrillo",8,"Reference"
"329","LECA","LECA_09Oct19_bruv1",2019-10-09,9,10,2019,"1","Actinopterygii","Embiotocidae","Hyperprosopon","argenteum","HYAR","Walleye surfperch",17,0,"Leo Carrillo",8,"Reference"
"330","LECA","LECA_09Oct19_bruv1",2019-10-09,9,10,2019,"1","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",1,0,"Leo Carrillo",8,"Reference"
"331","LECA","LECA_09Oct19_bruv1",2019-10-09,9,10,2019,"1","Elasmobranchii","Platyrhinidae","Platyrhinoidis","triserata","PLTR","Thornback guitarfish",1,0,"Leo Carrillo",8,"Reference"
"332","LECA","LECA_09Oct19_bruv1",2019-10-09,9,10,2019,"1","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",1,0,"Leo Carrillo",8,"Reference"
"333","LECA","LECA_09Oct19_bruv4",2019-10-09,9,10,2019,"4","Actinopterygii","Atherinopsidae","","","ATHE","Unknown Silverside",1,0,"Leo Carrillo",8,"Reference"
"334","LECA","LECA_09Oct19_bruv4",2019-10-09,9,10,2019,"4",NA,"Cancridae","Cancer","sp",NA,NA,1,0,"Leo Carrillo",8,"Reference"
"335","LECA","LECA_09Oct19_bruv4",2019-10-09,9,10,2019,"4","Actinopterygii","Embiotocidae","Amphistichus","argenteus","AMAR","Barred surfperch",3,0,"Leo Carrillo",8,"Reference"
"336","LECA","LECA_09Oct19_bruv4",2019-10-09,9,10,2019,"4","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",1,0,"Leo Carrillo",8,"Reference"
"337","LECA","LECA_09Oct19_bruv4",2019-10-09,9,10,2019,"4","Actinopterygii","Sciaenidae","Menticirrhus","undulatus","MEUN","California corbina",1,0,"Leo Carrillo",8,"Reference"
"338","LECA","LECA_09Oct19_bruv4",2019-10-09,9,10,2019,"4","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",2,0,"Leo Carrillo",8,"Reference"
"339","LECA","LECA_09Oct19_bruv4",2019-10-09,9,10,2019,"4","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,0,"Leo Carrillo",8,"Reference"
"340","LECA","LECA_09Oct19_bruv4",2019-10-09,9,10,2019,"4","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",1,0,"Leo Carrillo",8,"Reference"
"341","LECA","LECA_09Oct19_bruv6",2019-10-09,9,10,2019,"6","Actinopterygii","Atherinopsidae","","","ATHE","Unknown Silverside",1,0,"Leo Carrillo",8,"Reference"
"342","LECA","LECA_09Oct19_bruv6",2019-10-09,9,10,2019,"6","Actinopterygii","Embiotocidae","Amphistichus","argenteus","AMAR","Barred surfperch",5,0,"Leo Carrillo",8,"Reference"
"343","LECA","LECA_09Oct19_bruv6",2019-10-09,9,10,2019,"6","Elasmobranchii","Heterodontidae","Heterodontus","francisci","HEFR","Horn shark",1,0,"Leo Carrillo",8,"Reference"
"344","LECA","LECA_09Oct19_bruv6",2019-10-09,9,10,2019,"6","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",1,0,"Leo Carrillo",8,"Reference"
"345","LECA","LECA_09Oct19_bruv6",2019-10-09,9,10,2019,"6","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",2,0,"Leo Carrillo",8,"Reference"
"346","SLHO","SLHO_22Aug19_bruv1",2019-08-22,22,8,2019,"1",NA,"Phalacrocoracidae","Phalacrocorax","sp",NA,NA,1,1,"Sleepy Hollow",9,"MPA"
"347","SLHO","SLHO_22Aug19_bruv1",2019-08-22,22,8,2019,"1","Elasmobranchii","Platyrhinidae","Platyrhinoidis","triserata","PLTR","Thornback guitarfish",1,1,"Sleepy Hollow",9,"MPA"
"348","SLHO","SLHO_22Aug19_bruv1",2019-08-22,22,8,2019,"1","Elasmobranchii","Rhinobatidae","Rhinobatos","productus","RHPR","Shovelnose guitarfish",2,1,"Sleepy Hollow",9,"MPA"
"349","SLHO","SLHO_22Aug19_bruv1",2019-08-22,22,8,2019,"1","Actinopterygii","Sciaenidae","Menticirrhus","undulatus","MEUN","California corbina",1,1,"Sleepy Hollow",9,"MPA"
"350","SLHO","SLHO_22Aug19_bruv1",2019-08-22,22,8,2019,"1","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",1,1,"Sleepy Hollow",9,"MPA"
"351","SLHO","SLHO_22Aug19_bruv3",2019-08-22,22,8,2019,"3",NA,"","","",NA,NA,3,1,"Sleepy Hollow",9,"MPA"
"352","SLHO","SLHO_22Aug19_bruv3",2019-08-22,22,8,2019,"3","Elasmobranchii","Platyrhinidae","Platyrhinoidis","triserata","PLTR","Thornback guitarfish",1,1,"Sleepy Hollow",9,"MPA"
"353","SLHO","SLHO_22Aug19_bruv3",2019-08-22,22,8,2019,"3","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",1,1,"Sleepy Hollow",9,"MPA"
"354","SLHO","SLHO_22Aug19_bruv3",2019-08-22,22,8,2019,"3","Actinopterygii","Serranidae","Paralabrax","clathratus","PACL","Kelp bass",4,1,"Sleepy Hollow",9,"MPA"
"355","SLHO","SLHO_22Aug19_bruv3",2019-08-22,22,8,2019,"3","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,1,"Sleepy Hollow",9,"MPA"
"356","SLHO","SLHO_22Aug19_bruv3",2019-08-22,22,8,2019,"3","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",1,1,"Sleepy Hollow",9,"MPA"
"357","SLHO","SLHO_22Aug19_bruv6",2019-08-22,22,8,2019,"6",NA,"","","",NA,NA,1,1,"Sleepy Hollow",9,"MPA"
"358","SLHO","SLHO_22Aug19_bruv6",2019-08-22,22,8,2019,"6","Actinopterygii","Sciaenidae","Menticirrhus","undulatus","MEUN","California corbina",2,1,"Sleepy Hollow",9,"MPA"
"359","SLHO","SLHO_22Aug19_bruv6",2019-08-22,22,8,2019,"6","Actinopterygii","Sciaenidae","Roncador","stearnsii","ROST","Spotfin croaker",11,1,"Sleepy Hollow",9,"MPA"
"360","SLHO","SLHO_22Aug19_bruv6",2019-08-22,22,8,2019,"6","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",130,1,"Sleepy Hollow",9,"MPA"
"361","SLHO","SLHO_22Aug19_bruv6",2019-08-22,22,8,2019,"6","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,1,"Sleepy Hollow",9,"MPA"
"362","SLHO","SLHO_22Aug19_bruv6",2019-08-22,22,8,2019,"6","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",1,1,"Sleepy Hollow",9,"MPA"
"363","SLHO","SLHO_18Sep19_bruv1",2019-09-18,18,9,2019,"1",NA,"Atherinopsidae","Atherinops","",NA,NA,1,1,"Sleepy Hollow",9,"MPA"
"364","SLHO","SLHO_18Sep19_bruv1",2019-09-18,18,9,2019,"1","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",1,1,"Sleepy Hollow",9,"MPA"
"365","SLHO","SLHO_18Sep19_bruv1",2019-09-18,18,9,2019,"1","Elasmobranchii","Platyrhinidae","Platyrhinoidis","triserata","PLTR","Thornback guitarfish",1,1,"Sleepy Hollow",9,"MPA"
"366","SLHO","SLHO_18Sep19_bruv1",2019-09-18,18,9,2019,"1","Elasmobranchii","Rhinobatidae","Rhinobatos","productus","RHPR","Shovelnose guitarfish",1,1,"Sleepy Hollow",9,"MPA"
"367","SLHO","SLHO_18Sep19_bruv1",2019-09-18,18,9,2019,"1","Actinopterygii","Serranidae","Paralabrax","clathratus","PACL","Kelp bass",10,1,"Sleepy Hollow",9,"MPA"
"368","SLHO","SLHO_18Sep19_bruv1",2019-09-18,18,9,2019,"1","Actinopterygii","Serranidae","Paralabrax","nebulifer","PANE","Barred sand bass",1,1,"Sleepy Hollow",9,"MPA"
"369","SLHO","SLHO_18Sep19_bruv1",2019-09-18,18,9,2019,"1","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",1,1,"Sleepy Hollow",9,"MPA"
"370","SLHO","SLHO_18Sep19_bruv3",2019-09-18,18,9,2019,"3",NA,"","","",NA,NA,50,1,"Sleepy Hollow",9,"MPA"
"371","SLHO","SLHO_18Sep19_bruv3",2019-09-18,18,9,2019,"3","Actinopterygii","Embiotocidae","Embiotoca","jacksoni","EMJA","Black perch",1,1,"Sleepy Hollow",9,"MPA"
"372","SLHO","SLHO_18Sep19_bruv3",2019-09-18,18,9,2019,"3","Actinopterygii","Haemulidae","Anisotremus","davidsonii","ANDA","Sargo",1,1,"Sleepy Hollow",9,"MPA"
"373","SLHO","SLHO_18Sep19_bruv3",2019-09-18,18,9,2019,"3","Actinopterygii","Kyphosidae","Girella","nigricans","GINI","Opaleye",1,1,"Sleepy Hollow",9,"MPA"
"374","SLHO","SLHO_18Sep19_bruv3",2019-09-18,18,9,2019,"3","Actinopterygii","Kyphosidae","Kyphosus","azureus","KYAZ","Zebra perch",1,1,"Sleepy Hollow",9,"MPA"
"375","SLHO","SLHO_18Sep19_bruv3",2019-09-18,18,9,2019,"3","Actinopterygii","Labridae","Halichoeres","semicinctus","HASE","Rock wrasse",2,1,"Sleepy Hollow",9,"MPA"
"376","SLHO","SLHO_18Sep19_bruv3",2019-09-18,18,9,2019,"3","Actinopterygii","Labridae","Semicossyphus","pulcher","SEPU","California sheephead",1,1,"Sleepy Hollow",9,"MPA"
"377","SLHO","SLHO_18Sep19_bruv3",2019-09-18,18,9,2019,"3","Actinopterygii","Muraenidae","Gymnothorax","mordax","GYMO","California moray",1,1,"Sleepy Hollow",9,"MPA"
"378","SLHO","SLHO_18Sep19_bruv3",2019-09-18,18,9,2019,"3","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",1,1,"Sleepy Hollow",9,"MPA"
"379","SLHO","SLHO_18Sep19_bruv3",2019-09-18,18,9,2019,"3","Elasmobranchii","Rhinobatidae","Rhinobatos","productus","RHPR","Shovelnose guitarfish",1,1,"Sleepy Hollow",9,"MPA"
"380","SLHO","SLHO_18Sep19_bruv3",2019-09-18,18,9,2019,"3","Actinopterygii","Sciaenidae","Seriphus","politus","SEPO","Queenfish",92,1,"Sleepy Hollow",9,"MPA"
"381","SLHO","SLHO_18Sep19_bruv3",2019-09-18,18,9,2019,"3","Actinopterygii","Serranidae","Paralabrax","clathratus","PACL","Kelp bass",8,1,"Sleepy Hollow",9,"MPA"
"382","SLHO","SLHO_18Sep19_bruv3",2019-09-18,18,9,2019,"3","Actinopterygii","Serranidae","Paralabrax","nebulifer","PANE","Barred sand bass",1,1,"Sleepy Hollow",9,"MPA"
"383","SLHO","SLHO_18Sep19_bruv3",2019-09-18,18,9,2019,"3","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",1,1,"Sleepy Hollow",9,"MPA"
"384","SLHO","SLHO_18Sep19_bruv6",2019-09-18,18,9,2019,"6","Actinopterygii","Atherinopsidae","","","ATHE","Unknown Silverside",1,1,"Sleepy Hollow",9,"MPA"
"385","SLHO","SLHO_18Sep19_bruv6",2019-09-18,18,9,2019,"6","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",1,1,"Sleepy Hollow",9,"MPA"
"386","SLHO","SLHO_18Sep19_bruv6",2019-09-18,18,9,2019,"6","Actinopterygii","Paralichthyidae","Citharichthys","sordidus","CISO","Pacific sanddab",1,1,"Sleepy Hollow",9,"MPA"
"387","SLHO","SLHO_18Sep19_bruv6",2019-09-18,18,9,2019,"6","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",50,1,"Sleepy Hollow",9,"MPA"
"388","SLHO","SLHO_18Sep19_bruv6",2019-09-18,18,9,2019,"6","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",2,1,"Sleepy Hollow",9,"MPA"
"389","SLHO","SLHO_07Nov19_bruv1",2019-11-07,7,11,2019,"1","Actinopterygii","Paralichthyidae","Citharichthys","sordidus","CISO","Pacific sanddab",1,1,"Sleepy Hollow",9,"MPA"
"390","SLHO","SLHO_07Nov19_bruv1",2019-11-07,7,11,2019,"1","Actinopterygii","Sciaenidae","Menticirrhus","undulatus","MEUN","California corbina",1,1,"Sleepy Hollow",9,"MPA"
"391","SLHO","SLHO_07Nov19_bruv1",2019-11-07,7,11,2019,"1","Actinopterygii","Sciaenidae","Roncador","stearnsii","ROST","Spotfin croaker",4,1,"Sleepy Hollow",9,"MPA"
"392","SLHO","SLHO_07Nov19_bruv1",2019-11-07,7,11,2019,"1","Actinopterygii","Serranidae","Paralabrax","clathratus","PACL","Kelp bass",1,1,"Sleepy Hollow",9,"MPA"
"393","SLHO","SLHO_07Nov19_bruv1",2019-11-07,7,11,2019,"1","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",1,1,"Sleepy Hollow",9,"MPA"
"394","SLHO","SLHO_07Nov19_bruv3",2019-11-07,7,11,2019,"3",NA,"","","",NA,NA,1,1,"Sleepy Hollow",9,"MPA"
"395","SLHO","SLHO_07Nov19_bruv3",2019-11-07,7,11,2019,"3","Actinopterygii","Kyphosidae","Hermosilla","azurea","KYAZ","Zebra perch",1,1,"Sleepy Hollow",9,"MPA"
"396","SLHO","SLHO_07Nov19_bruv3",2019-11-07,7,11,2019,"3","Actinopterygii","Kyphosidae","Medialuna","californiensis","MECA","Halfmoon",2,1,"Sleepy Hollow",9,"MPA"
"397","SLHO","SLHO_07Nov19_bruv3",2019-11-07,7,11,2019,"3","Actinopterygii","Labridae","Halichoeres","semicinctus","HASE","Rock wrasse",1,1,"Sleepy Hollow",9,"MPA"
"398","SLHO","SLHO_07Nov19_bruv3",2019-11-07,7,11,2019,"3","Actinopterygii","Labridae","Semicossyphus","pulcher","SEPU","California sheephead",1,1,"Sleepy Hollow",9,"MPA"
"399","SLHO","SLHO_07Nov19_bruv3",2019-11-07,7,11,2019,"3","Actinopterygii","Muraenidae","Gymnothorax","mordax","GYMO","California moray",1,1,"Sleepy Hollow",9,"MPA"
"400","SLHO","SLHO_07Nov19_bruv3",2019-11-07,7,11,2019,"3","Actinopterygii","Serranidae","Paralabrax","clathratus","PACL","Kelp bass",12,1,"Sleepy Hollow",9,"MPA"
"401","SLHO","SLHO_07Nov19_bruv3",2019-11-07,7,11,2019,"3","Actinopterygii","Serranidae","Paralabrax","nebulifer","PANE","Barred sand bass",2,1,"Sleepy Hollow",9,"MPA"
"402","SLHO","SLHO_07Nov19_bruv6",2019-11-07,7,11,2019,"6","Invertebrate","Blepharipodidae","Blepharipoda","occidentalis","BLOC","Spiny sand crab",1,1,"Sleepy Hollow",9,"MPA"
"403","SLHO","SLHO_07Nov19_bruv6",2019-11-07,7,11,2019,"6",NA,"Nassariidae","Nassarius","sp",NA,NA,18,1,"Sleepy Hollow",9,"MPA"
"404","SLHO","SLHO_07Nov19_bruv6",2019-11-07,7,11,2019,"6","Invertebrate","Olividae","Callianax","biplicata","CABI","Purple olive shell",1,1,"Sleepy Hollow",9,"MPA"
"405","SLHO","SLHO_07Nov19_bruv6",2019-11-07,7,11,2019,"6","Actinopterygii","Paralichthyidae","Citharichthys","stigmaeus","CIST","Speckled sanddab",1,1,"Sleepy Hollow",9,"MPA"
"406","STBE","STBE_21Aug19_bruv1",2019-08-21,21,8,2019,"1",NA,"Cancridae","Cancer","sp",NA,NA,1,0,"Strands",10,"Reference"
"407","STBE","STBE_21Aug19_bruv1",2019-08-21,21,8,2019,"1","Elasmobranchii","Myliobatidae","Myliobatis","californica","MYCA","Bat ray",1,0,"Strands",10,"Reference"
"408","STBE","STBE_21Aug19_bruv1",2019-08-21,21,8,2019,"1","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",2,0,"Strands",10,"Reference"
"409","STBE","STBE_21Aug19_bruv3",2019-08-21,21,8,2019,"3","Actinopterygii","Serranidae","Paralabrax","clathratus","PACL","Kelp bass",1,0,"Strands",10,"Reference"
"410","STBE","STBE_21Aug19_bruv3",2019-08-21,21,8,2019,"3","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,0,"Strands",10,"Reference"
"411","STBE","STBE_21Aug19_bruv6",2019-08-21,21,8,2019,"6","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",1,0,"Strands",10,"Reference"
"412","STBE","STBE_19Sep19_bruv1",2019-09-19,19,9,2019,"1","Actinopterygii","Kyphosidae","Hermosilla","azurea","KYAZ","Zebra perch",6,0,"Strands",10,"Reference"
"413","STBE","STBE_19Sep19_bruv1",2019-09-19,19,9,2019,"1","Actinopterygii","Sciaenidae","Atractoscion","nobilis","ATNO","White seabass",1,0,"Strands",10,"Reference"
"414","STBE","STBE_19Sep19_bruv1",2019-09-19,19,9,2019,"1","Actinopterygii","Sciaenidae","Menticirrhus","undulatus","MEUN","California corbina",1,0,"Strands",10,"Reference"
"415","STBE","STBE_19Sep19_bruv1",2019-09-19,19,9,2019,"1","Actinopterygii","Sciaenidae","Roncador","stearnsii","ROST","Spotfin croaker",4,0,"Strands",10,"Reference"
"416","STBE","STBE_19Sep19_bruv1",2019-09-19,19,9,2019,"1","Actinopterygii","Sciaenidae","Umbrina","roncador","UMRO","Yellowfin croaker",5,0,"Strands",10,"Reference"
"417","STBE","STBE_19Sep19_bruv1",2019-09-19,19,9,2019,"1",NA,"Triakidae","Mustelus","sp",NA,NA,1,0,"Strands",10,"Reference"
"418","STBE","STBE_19Sep19_bruv1",2019-09-19,19,9,2019,"1","Elasmobranchii","Triakidae","Triakis","semifasciata","TRSE","Leopard shark",4,0,"Strands",10,"Reference"
"419","STBE","STBE_19Sep19_bruv1",2019-09-19,19,9,2019,"1","Elasmobranchii","Urotrygonidae","Urobatis","halleri","URHA","Round stingray",1,0,"Strands",10,"Reference"
"420","STBE","STBE_19Sep19_bruv3",2019-09-19,19,9,2019,"3",NA,"","","",NA,NA,1,0,"Strands",10,"Reference"
"421","STBE","STBE_19Sep19_bruv3",2019-09-19,19,9,2019,"3","Actinopterygii","Atherinopsidae","","","ATHE","Unknown Silverside",4,0,"Strands",10,"Reference"
"422","STBE","STBE_19Sep19_bruv3",2019-09-19,19,9,2019,"3","Actinopterygii","Kyphosidae","Girella","nigricans","GINI","Opaleye",1,0,"Strands",10,"Reference"
"423","STBE","STBE_19Sep19_bruv3",2019-09-19,19,9,2019,"3","Actinopterygii","Kyphosidae","Kyphosus","azureus","KYAZ","Zebra perch",1,0,"Strands",10,"Reference"
